INDEX,COMPANY,DATE,DAYS,FREQUENCY,PRICE,AMOUNT,LAT,LONG,HALAL SOURCES IDENTIFIED,HALAL SUPPLY CHAIN USAGE DEFINED,FOLLOW HTM
1196,COMP3,5/10/2019,5,13,18.25,237.25,3.2181,101.621,1,1,1
1197,COMP3,6/10/2019,6,30,18.25,547.5,3.2181,101.6206,1,0,0
1198,COMP3,7/10/2019,7,20,18.25,365,3.2181,101.6211,1,0,0
1199,COMP3,8/10/2019,8,1,18.25,18.25,3.2181,101.621,0,0,0
1200,COMP3,9/10/2019,9,19,18.25,346.75,3.2181,101.6211,1,1,1
1201,COMP3,10/10/2019,10,12,18.25,219,3.2181,101.6207,1,0,0
1202,COMP3,11/10/2019,11,22,18.25,401.5,3.2181,101.6209,0,1,0
1203,COMP3,12/10/2019,12,17,18.25,310.25,3.2181,101.6209,1,1,1
1204,COMP3,13/10/2019,13,2,18.25,36.5,3.2181,101.6206,0,0,0
1205,COMP3,14/10/2019,14,38,18.25,693.5,3.2181,101.6211,0,0,0
1206,COMP3,15/10/2019,15,12,18.25,219,3.2181,101.6207,0,1,0
1207,COMP3,16/10/2019,16,1,18.25,18.25,3.2181,101.6208,0,0,0
1208,COMP3,17/10/2019,17,2,18.25,36.5,3.2181,101.6211,1,1,1
1209,COMP3,18/10/2019,18,9,18.25,164.25,3.2181,101.621,0,0,0
1210,COMP3,19/10/2019,19,22,18.25,401.5,3.2181,101.6208,1,1,1
1211,COMP3,20/10/2019,20,36,18.25,657,3.2181,101.6208,1,0,0
1212,COMP3,21/10/2019,21,15,18.25,273.75,3.2181,101.6209,0,0,0
1213,COMP3,22/10/2019,22,34,18.25,620.5,3.2181,101.6209,0,1,0
1214,COMP3,23/10/2019,23,33,18.25,602.25,3.2181,101.6207,1,1,1
1215,COMP3,24/10/2019,24,29,18.25,529.25,3.2181,101.6207,0,0,0
1216,COMP3,25/10/2019,25,4,18.25,73,3.2181,101.6206,1,0,0
1217,COMP3,26/10/2019,26,4,18.25,73,3.2181,101.6207,1,1,1
1218,COMP3,27/10/2019,27,3,18.25,54.75,3.2181,101.6207,1,0,0
1219,COMP3,28/10/2019,28,6,18.25,109.5,3.2181,101.6209,0,1,0
1220,COMP3,29/10/2019,29,31,18.25,565.75,3.2181,101.6207,1,0,0
1221,COMP3,30/10/2019,30,7,18.25,127.75,3.2181,101.6209,0,1,0
1222,COMP3,31/10/2019,31,35,18.25,638.75,3.2181,101.6207,1,1,1
1223,COMP3,1/11/2019,32,1,18.25,18.25,3.2181,101.621,0,0,0
1224,COMP3,2/11/2019,33,1,18.25,18.25,3.2181,101.6206,1,1,1
1225,COMP3,3/11/2019,34,1,18.25,18.25,3.2181,101.6207,1,1,1
1226,COMP3,4/11/2019,35,2,18.25,36.5,3.2181,101.6211,0,0,0
1227,COMP3,5/11/2019,36,1,18.25,18.25,3.2181,101.6206,0,1,0
1228,COMP3,6/11/2019,37,2,18.25,36.5,3.2181,101.621,0,0,0
1229,COMP3,7/11/2019,38,2,18.25,36.5,3.2181,101.6208,1,0,0
1230,COMP3,8/11/2019,39,2,18.25,36.5,3.2181,101.6211,1,1,1
1231,COMP3,9/11/2019,40,2,18.25,36.5,3.2181,101.6207,1,0,0
1232,COMP3,10/11/2019,41,1,18.25,18.25,3.2181,101.6209,0,0,0
1233,COMP3,11/11/2019,42,2,18.25,36.5,3.2181,101.6208,0,0,0
1234,COMP3,12/11/2019,43,2,18.25,36.5,3.2181,101.6209,1,1,1
1235,COMP3,13/11/2019,44,2,18.25,36.5,3.2181,101.6207,1,1,1
1236,COMP3,14/11/2019,45,1,18.25,18.25,3.2181,101.6206,0,0,0
1237,COMP3,15/11/2019,46,2,18.25,36.5,3.2181,101.6208,1,0,0
1238,COMP3,16/11/2019,47,2,18.25,36.5,3.2181,101.6206,1,1,1
1239,COMP3,17/11/2019,48,2,18.25,36.5,3.2181,101.6206,1,1,1
1240,COMP3,18/11/2019,49,2,18.25,36.5,3.2181,101.621,0,0,0
1241,COMP3,19/11/2019,50,1,18.25,18.25,3.2181,101.6209,1,1,1
1242,COMP3,20/11/2019,51,1,18.25,18.25,3.2181,101.6208,1,0,0
1243,COMP3,21/11/2019,52,1,18.25,18.25,3.2181,101.6211,0,0,0
1244,COMP3,22/11/2019,53,1,18.25,18.25,3.2181,101.6208,0,0,0
1245,COMP3,23/11/2019,54,2,18.25,36.5,3.2181,101.6206,0,0,0
1246,COMP3,24/11/2019,55,1,18.25,18.25,3.2181,101.6207,0,1,0
1247,COMP3,25/11/2019,56,1,18.25,18.25,3.2181,101.6207,0,1,0
1248,COMP3,26/11/2019,57,2,18.25,36.5,3.2181,101.6211,1,0,0
1249,COMP3,27/11/2019,58,1,18.25,18.25,3.2181,101.6211,1,0,0
1250,COMP3,28/11/2019,59,2,18.25,36.5,3.2181,101.6208,0,1,0
1251,COMP3,29/11/2019,60,1,18.25,18.25,3.2181,101.6207,1,0,0
1252,COMP3,30/11/2019,61,2,18.25,36.5,3.2181,101.6207,0,1,0
1253,COMP3,1/12/2019,62,5,18.25,91.25,3.2181,101.6208,1,1,1
1254,COMP3,2/12/2019,63,1,18.25,18.25,3.2181,101.6208,1,1,1
1255,COMP3,3/12/2019,64,2,18.25,36.5,3.2181,101.6207,1,1,1
1256,COMP3,4/12/2019,65,10,18.25,182.5,3.2181,101.621,0,0,0
1257,COMP3,5/12/2019,66,11,18.25,200.75,3.2181,101.621,1,1,1
1258,COMP3,6/12/2019,67,2,18.25,36.5,3.2181,101.6206,1,0,0
1259,COMP3,7/12/2019,68,1,18.25,18.25,3.2181,101.6211,0,1,0
1260,COMP3,8/12/2019,69,12,18.25,219,3.2181,101.6206,1,1,1
1261,COMP3,9/12/2019,70,1,18.25,18.25,3.2181,101.6209,0,1,0
1262,COMP3,10/12/2019,71,13,18.25,237.25,3.2181,101.6211,0,1,0
1263,COMP3,11/12/2019,72,1,18.25,18.25,3.2181,101.621,0,1,0
1264,COMP3,12/12/2019,73,2,18.25,36.5,3.2181,101.6207,0,0,0
1265,COMP3,13/12/2019,74,9,18.25,164.25,3.2181,101.6207,0,1,0
1266,COMP3,14/12/2019,75,6,18.25,109.5,3.2181,101.6206,0,0,0
1267,COMP3,15/12/2019,76,5,18.25,91.25,3.2181,101.6211,0,1,0
1268,COMP3,16/12/2019,77,8,18.25,146,3.2181,101.6208,1,0,0
1269,COMP3,17/12/2019,78,3,18.25,54.75,3.2181,101.6209,1,0,0
1270,COMP3,18/12/2019,79,11,18.25,200.75,3.2181,101.6206,0,0,0
1271,COMP3,19/12/2019,80,6,18.25,109.5,3.2181,101.6208,0,0,0
1272,COMP3,20/12/2019,81,8,18.25,146,3.2181,101.6209,1,0,0
1273,COMP3,21/12/2019,82,3,18.25,54.75,3.2181,101.6209,1,1,1
1274,COMP3,22/12/2019,83,13,18.25,237.25,3.2181,101.6211,1,0,0
1275,COMP3,23/12/2019,84,12,18.25,219,3.2181,101.6206,1,0,0
1276,COMP3,24/12/2019,85,10,18.25,182.5,3.2181,101.6206,0,0,0
1277,COMP3,25/12/2019,86,10,18.25,182.5,3.2181,101.6209,1,0,0
1278,COMP3,26/12/2019,87,12,18.25,219,3.2181,101.6208,1,0,0
1279,COMP3,27/12/2019,88,9,18.25,164.25,3.2181,101.621,0,0,0
1280,COMP3,28/12/2019,89,9,18.25,164.25,3.2181,101.6206,0,0,0
1281,COMP3,29/12/2019,90,8,18.25,146,3.2181,101.6206,1,0,0
1282,COMP3,30/12/2019,91,12,18.25,219,3.2181,101.6208,0,0,0
1283,COMP3,31/12/2019,92,4,18.25,73,3.2181,101.6209,0,1,0
1284,COMP3,1/1/2020,93,24,18.25,438,3.2181,101.6209,0,1,0
1285,COMP3,2/1/2020,94,14,18.25,255.5,3.2181,101.6207,0,0,0
1286,COMP3,3/1/2020,95,2,18.25,36.5,3.2181,101.621,0,1,0
1287,COMP3,4/1/2020,96,2,18.25,36.5,3.2181,101.621,0,0,0
1288,COMP3,5/1/2020,97,22,18.25,401.5,3.2181,101.6209,0,1,0
1289,COMP3,6/1/2020,98,10,18.25,182.5,3.2181,101.6211,0,0,0
1290,COMP3,7/1/2020,99,26,18.25,474.5,3.2181,101.6206,0,0,0
1291,COMP3,8/1/2020,100,14,18.25,255.5,3.2181,101.6207,1,1,1
1292,COMP3,9/1/2020,101,28,18.25,511,3.2181,101.6207,0,0,0
1293,COMP3,10/1/2020,102,25,18.25,456.25,3.2181,101.6207,1,0,0
1294,COMP3,11/1/2020,103,33,18.25,602.25,3.2181,101.6211,1,1,1
1295,COMP3,12/1/2020,104,6,18.25,109.5,3.2181,101.6207,0,1,0
1296,COMP3,13/1/2020,105,2,18.25,36.5,3.2181,101.621,0,0,0
1297,COMP3,14/1/2020,106,3,18.25,54.75,3.2181,101.621,0,0,0
1298,COMP3,15/1/2020,107,11,18.25,200.75,3.2181,101.6207,1,1,1
1299,COMP3,16/1/2020,108,6,18.25,109.5,3.2181,101.6206,0,0,0
1300,COMP3,17/1/2020,109,32,18.25,584,3.2181,101.621,0,0,0
1301,COMP3,18/1/2020,110,35,18.25,638.75,3.2181,101.6208,1,0,0
1302,COMP3,19/1/2020,111,15,18.25,273.75,3.2181,101.6209,0,0,0
1303,COMP3,20/1/2020,112,24,18.25,438,3.2181,101.6208,1,0,0
1304,COMP3,21/1/2020,113,34,18.25,620.5,3.2181,101.621,0,0,0
1305,COMP3,22/1/2020,114,14,18.25,255.5,3.2181,101.6207,1,0,0
1306,COMP3,23/1/2020,115,7,18.25,127.75,3.2181,101.6209,0,0,0
1307,COMP3,24/1/2020,116,28,18.25,511,3.2181,101.621,0,1,0
1308,COMP3,25/1/2020,117,15,18.25,273.75,3.2181,101.621,1,1,1
1309,COMP3,26/1/2020,118,23,18.25,419.75,3.2181,101.6211,1,0,0
1310,COMP3,27/1/2020,119,25,18.25,456.25,3.2181,101.6207,0,0,0
1311,COMP3,28/1/2020,120,7,18.25,127.75,3.2181,101.6211,0,0,0
1312,COMP3,29/1/2020,121,23,18.25,419.75,3.2181,101.6207,1,1,1
1313,COMP3,30/1/2020,122,27,18.25,492.75,3.2181,101.6211,1,0,0
1314,COMP3,31/1/2020,123,8,18.25,146,3.2181,101.6206,0,1,0
1315,COMP3,1/2/2020,124,1,18.25,18.25,3.2181,101.6206,1,1,1
1316,COMP3,2/2/2020,125,5,18.25,91.25,3.2181,101.6208,1,1,1
1317,COMP3,3/2/2020,126,4,18.25,73,3.2181,101.6209,1,0,0
1318,COMP3,4/2/2020,127,5,18.25,91.25,3.2181,101.6211,0,1,0
1319,COMP3,5/2/2020,128,2,18.25,36.5,3.2181,101.6211,0,0,0
1320,COMP3,6/2/2020,129,5,18.25,91.25,3.2181,101.6208,0,0,0
1321,COMP3,7/2/2020,130,5,18.25,91.25,3.2181,101.6208,0,0,0
1322,COMP3,8/2/2020,131,2,18.25,36.5,3.2181,101.6206,0,1,0
1323,COMP3,9/2/2020,132,5,18.25,91.25,3.2181,101.6209,0,1,0
1324,COMP3,10/2/2020,133,1,18.25,18.25,3.2181,101.6211,1,1,1
1325,COMP3,11/2/2020,134,2,18.25,36.5,3.2181,101.6206,1,0,0
1326,COMP3,12/2/2020,135,1,18.25,18.25,3.2181,101.6208,0,1,0
1327,COMP3,13/2/2020,136,5,18.25,91.25,3.2181,101.6208,1,1,1
1328,COMP3,14/2/2020,137,1,18.25,18.25,3.2181,101.6207,0,0,0
1329,COMP3,15/2/2020,138,3,18.25,54.75,3.2181,101.6209,1,1,1
1330,COMP3,16/2/2020,139,2,18.25,36.5,3.2181,101.621,0,1,0
1331,COMP3,17/2/2020,140,4,18.25,73,3.2181,101.621,1,1,1
1332,COMP3,18/2/2020,141,4,18.25,73,3.2181,101.6207,0,1,0
1333,COMP3,19/2/2020,142,1,18.25,18.25,3.2181,101.6208,0,1,0
1334,COMP3,20/2/2020,143,5,18.25,91.25,3.2181,101.6209,0,0,0
1335,COMP3,21/2/2020,144,3,18.25,54.75,3.2181,101.6211,0,1,0
1336,COMP3,22/2/2020,145,5,18.25,91.25,3.2181,101.6211,1,1,1
1337,COMP3,23/2/2020,146,5,18.25,91.25,3.2181,101.621,0,1,0
1338,COMP3,24/2/2020,147,5,18.25,91.25,3.2181,101.6209,1,1,1
1339,COMP3,25/2/2020,148,4,18.25,73,3.2181,101.6208,1,0,0
1340,COMP3,26/2/2020,149,1,18.25,18.25,3.2181,101.6211,0,1,0
1341,COMP3,27/2/2020,150,3,18.25,54.75,3.2181,101.621,1,1,1
1342,COMP3,28/2/2020,151,4,18.25,73,3.2181,101.6209,1,0,0
1343,COMP3,29/2/2020,152,2,18.25,36.5,3.2181,101.621,1,0,0
1344,COMP3,1/3/2020,153,4,18.25,73,3.2181,101.6208,0,1,0
1345,COMP3,2/3/2020,154,2,18.25,36.5,3.2181,101.6208,0,1,0
1346,COMP3,3/3/2020,155,8,18.25,146,3.2181,101.6207,1,0,0
1347,COMP3,4/3/2020,156,6,18.25,109.5,3.2181,101.6208,1,1,1
1348,COMP3,5/3/2020,157,1,18.25,18.25,3.2181,101.6211,1,0,0
1349,COMP3,6/3/2020,158,3,18.25,54.75,3.2181,101.6207,1,1,1
1350,COMP3,7/3/2020,159,5,18.25,91.25,3.2181,101.6211,0,0,0
1351,COMP3,8/3/2020,160,2,18.25,36.5,3.2181,101.6211,0,0,0
1352,COMP3,9/3/2020,161,3,18.25,54.75,3.2181,101.6209,1,0,0
1353,COMP3,10/3/2020,162,1,18.25,18.25,3.2181,101.6209,1,1,1
1354,COMP3,11/3/2020,163,3,18.25,54.75,3.2181,101.6208,0,1,0
1355,COMP3,12/3/2020,164,2,18.25,36.5,3.2181,101.621,1,1,1
1356,COMP3,13/3/2020,165,2,18.25,36.5,3.2181,101.6206,1,0,0
1357,COMP3,14/3/2020,166,4,18.25,73,3.2181,101.6208,1,0,0
1358,COMP3,15/3/2020,167,8,18.25,146,3.2181,101.6207,1,0,0
1359,COMP3,16/3/2020,168,3,18.25,54.75,3.2181,101.6211,1,0,0
1360,COMP3,17/3/2020,169,3,18.25,54.75,3.2181,101.6209,1,0,0
1361,COMP3,18/3/2020,170,4,18.25,73,3.2181,101.6209,1,0,0
1362,COMP3,19/3/2020,171,3,18.25,54.75,3.2181,101.6211,0,1,0
1363,COMP3,20/3/2020,172,7,18.25,127.75,3.2181,101.6209,1,0,0
1364,COMP3,21/3/2020,173,8,18.25,146,3.2181,101.6209,1,0,0
1365,COMP3,22/3/2020,174,1,18.25,18.25,3.2181,101.621,0,0,0
1366,COMP3,23/3/2020,175,4,18.25,73,3.2181,101.6211,0,1,0
1367,COMP3,24/3/2020,176,7,18.25,127.75,3.2181,101.6209,1,1,1
1368,COMP3,25/3/2020,177,7,18.25,127.75,3.2181,101.6206,0,0,0
1369,COMP3,26/3/2020,178,3,18.25,54.75,3.2181,101.6211,0,1,0
1370,COMP3,27/3/2020,179,5,18.25,91.25,3.2181,101.6207,0,1,0
1371,COMP3,28/3/2020,180,4,18.25,73,3.2181,101.621,0,0,0
1372,COMP3,29/3/2020,181,2,18.25,36.5,3.2181,101.621,1,1,1
1373,COMP3,30/3/2020,182,4,18.25,73,3.2181,101.6208,1,1,1
1374,COMP3,31/3/2020,183,4,18.25,73,3.2181,101.6207,0,0,0
1375,COMP3,1/4/2020,184,69,18.25,1259.25,3.2181,101.621,1,1,1
1376,COMP3,2/4/2020,185,63,18.25,1149.75,3.2181,101.6208,1,1,1
1377,COMP3,3/4/2020,186,46,18.25,839.5,3.2181,101.6209,1,1,1
1378,COMP3,4/4/2020,187,48,18.25,876,3.2181,101.621,1,0,0
1379,COMP3,5/4/2020,188,36,18.25,657,3.2181,101.621,0,0,0
1380,COMP3,6/4/2020,189,11,18.25,200.75,3.2181,101.6207,1,1,1
1381,COMP3,7/4/2020,190,69,18.25,1259.25,3.2181,101.6209,0,1,0
1382,COMP3,8/4/2020,191,11,18.25,200.75,3.2181,101.6206,1,1,1
1383,COMP3,9/4/2020,192,69,18.25,1259.25,3.2181,101.6206,1,0,0
1384,COMP3,10/4/2020,193,63,18.25,1149.75,3.2181,101.6207,0,0,0
1385,COMP3,11/4/2020,194,5,18.25,91.25,3.2181,101.621,1,0,0
1386,COMP3,12/4/2020,195,4,18.25,73,3.2181,101.6209,0,1,0
1387,COMP3,13/4/2020,196,44,18.25,803,3.2181,101.6207,1,0,0
1388,COMP3,14/4/2020,197,64,18.25,1168,3.2181,101.6208,1,0,0
1389,COMP3,15/4/2020,198,33,18.25,602.25,3.2181,101.6206,1,1,1
1390,COMP3,16/4/2020,199,17,18.25,310.25,3.2181,101.6206,1,0,0
1391,COMP3,17/4/2020,200,21,18.25,383.25,3.2181,101.6211,0,1,0
1392,COMP3,18/4/2020,201,24,18.25,438,3.2181,101.6211,1,1,1
1393,COMP3,19/4/2020,202,58,18.25,1058.5,3.2181,101.6206,0,1,0
1394,COMP3,20/4/2020,203,39,18.25,711.75,3.2181,101.6206,1,0,0
1395,COMP3,21/4/2020,204,41,18.25,748.25,3.2181,101.6208,1,0,0
1396,COMP3,22/4/2020,205,24,18.25,438,3.2181,101.621,1,1,1
1397,COMP3,23/4/2020,206,71,18.25,1295.75,3.2181,101.6207,0,0,0
1398,COMP3,24/4/2020,207,28,18.25,511,3.2181,101.621,0,0,0
1399,COMP3,25/4/2020,208,3,18.25,54.75,3.2181,101.6208,0,0,0
1400,COMP3,26/4/2020,209,48,18.25,876,3.2181,101.6209,1,1,1
1401,COMP3,27/4/2020,210,18,18.25,328.5,3.2181,101.6209,0,0,0
1402,COMP3,28/4/2020,211,60,18.25,1095,3.2181,101.6208,0,0,0
1403,COMP3,29/4/2020,212,20,18.25,365,3.2181,101.6211,1,0,0
1404,COMP3,30/4/2020,213,12,18.25,219,3.2181,101.6211,0,1,0
1405,COMP3,1/5/2020,214,32,18.25,584,3.2181,101.6208,0,1,0
1406,COMP3,2/5/2020,215,21,18.25,383.25,3.2181,101.6208,0,1,0
1407,COMP3,3/5/2020,216,68,18.25,1241,3.2181,101.6209,1,1,1
1408,COMP3,4/5/2020,217,7,18.25,127.75,3.2181,101.6207,1,1,1
1409,COMP3,5/5/2020,218,73,18.25,1332.25,3.2181,101.6208,1,0,0
1410,COMP3,6/5/2020,219,29,18.25,529.25,3.2181,101.621,0,0,0
1411,COMP3,7/5/2020,220,59,18.25,1076.75,3.2181,101.6209,1,0,0
1412,COMP3,8/5/2020,221,55,18.25,1003.75,3.2181,101.621,0,1,0
1413,COMP3,9/5/2020,222,39,18.25,711.75,3.2181,101.621,0,0,0
1414,COMP3,10/5/2020,223,34,18.25,620.5,3.2181,101.6208,0,1,0
1415,COMP3,11/5/2020,224,32,18.25,584,3.2181,101.6206,0,1,0
1416,COMP3,12/5/2020,225,28,18.25,511,3.2181,101.6207,1,1,1
1417,COMP3,13/5/2020,226,42,18.25,766.5,3.2181,101.6209,1,1,1
1418,COMP3,14/5/2020,227,32,18.25,584,3.2181,101.6207,0,0,0
1419,COMP3,15/5/2020,228,49,18.25,894.25,3.2181,101.6211,1,1,1
1420,COMP3,16/5/2020,229,6,18.25,109.5,3.2181,101.6209,1,0,0
1421,COMP3,17/5/2020,230,29,18.25,529.25,3.2181,101.6206,1,1,1
1422,COMP3,18/5/2020,231,15,18.25,273.75,3.2181,101.6207,1,0,0
1423,COMP3,19/5/2020,232,35,18.25,638.75,3.2181,101.6209,1,0,0
1424,COMP3,20/5/2020,233,38,18.25,693.5,3.2181,101.6211,1,1,1
1425,COMP3,21/5/2020,234,54,18.25,985.5,3.2181,101.6208,0,1,0
1426,COMP3,22/5/2020,235,48,18.25,876,3.2181,101.621,1,0,0
1427,COMP3,23/5/2020,236,18,18.25,328.5,3.2181,101.6208,1,0,0
1428,COMP3,24/5/2020,237,72,18.25,1314,3.2181,101.6209,1,1,1
1429,COMP3,25/5/2020,238,64,18.25,1168,3.2181,101.6208,0,0,0
1430,COMP3,26/5/2020,239,5,18.25,91.25,3.2181,101.6208,0,1,0
1431,COMP3,27/5/2020,240,22,18.25,401.5,3.2181,101.6211,0,0,0
1432,COMP3,28/5/2020,241,46,18.25,839.5,3.2181,101.621,0,1,0
1433,COMP3,29/5/2020,242,34,18.25,620.5,3.2181,101.6207,0,0,0
1434,COMP3,30/5/2020,243,39,18.25,711.75,3.2181,101.6211,0,1,0
1435,COMP3,31/5/2020,244,37,18.25,675.25,3.2181,101.6211,1,0,0
1436,COMP3,1/6/2020,245,89,18.25,1624.25,3.2181,101.6211,0,1,0
1437,COMP3,2/6/2020,246,42,18.25,766.5,3.2181,101.6207,1,1,1
1438,COMP3,3/6/2020,247,20,18.25,365,3.2181,101.6211,1,0,0
1439,COMP3,4/6/2020,248,7,18.25,127.75,3.2181,101.6208,1,0,0
1440,COMP3,5/6/2020,249,87,18.25,1587.75,3.2181,101.6209,0,1,0
1441,COMP3,6/6/2020,250,132,18.25,2409,3.2181,101.6206,0,1,0
1442,COMP3,7/6/2020,251,53,18.25,967.25,3.2181,101.621,0,0,0
1443,COMP3,8/6/2020,252,51,18.25,930.75,3.2181,101.6207,1,1,1
1444,COMP3,9/6/2020,253,138,18.25,2518.5,3.2181,101.621,1,1,1
1445,COMP3,10/6/2020,254,56,18.25,1022,3.2181,101.6206,1,1,1
1446,COMP3,11/6/2020,255,131,18.25,2390.75,3.2181,101.6209,1,1,1
1447,COMP3,12/6/2020,256,13,18.25,237.25,3.2181,101.6211,1,0,0
1448,COMP3,13/6/2020,257,97,18.25,1770.25,3.2181,101.6208,0,0,0
1449,COMP3,14/6/2020,258,22,18.25,401.5,3.2181,101.6209,1,1,1
1450,COMP3,15/6/2020,259,128,18.25,2336,3.2181,101.6209,1,1,1
1451,COMP3,16/6/2020,260,82,18.25,1496.5,3.2181,101.6206,0,1,0
1452,COMP3,17/6/2020,261,13,18.25,237.25,3.2181,101.6209,0,0,0
1453,COMP3,18/6/2020,262,132,18.25,2409,3.2181,101.6208,1,0,0
1454,COMP3,19/6/2020,263,128,18.25,2336,3.2181,101.6209,1,1,1
1455,COMP3,20/6/2020,264,69,18.25,1259.25,3.2181,101.6208,0,1,0
1456,COMP3,21/6/2020,265,42,18.25,766.5,3.2181,101.6207,1,0,0
1457,COMP3,22/6/2020,266,11,18.25,200.75,3.2181,101.6208,0,1,0
1458,COMP3,23/6/2020,267,20,18.25,365,3.2181,101.621,1,0,0
1459,COMP3,24/6/2020,268,59,18.25,1076.75,3.2181,101.6208,0,1,0
1460,COMP3,25/6/2020,269,58,18.25,1058.5,3.2181,101.6211,1,0,0
1461,COMP3,26/6/2020,270,130,18.25,2372.5,3.2181,101.6206,1,1,1
1462,COMP3,27/6/2020,271,98,18.25,1788.5,3.2181,101.6207,1,0,0
1463,COMP3,28/6/2020,272,137,18.25,2500.25,3.2181,101.6209,1,1,1
1464,COMP3,29/6/2020,273,78,18.25,1423.5,3.2181,101.6206,0,0,0
1465,COMP3,30/6/2020,274,54,18.25,985.5,3.2181,101.6208,1,1,1
1466,COMP3,1/7/2020,275,15,18.25,273.75,3.2181,101.6211,0,0,0
1467,COMP3,2/7/2020,276,18,18.25,328.5,3.2181,101.6206,0,0,0
1468,COMP3,3/7/2020,277,46,18.25,839.5,3.2181,101.6211,0,0,0
1469,COMP3,4/7/2020,278,10,18.25,182.5,3.2181,101.6209,1,0,0
1470,COMP3,5/7/2020,279,32,18.25,584,3.2181,101.6208,1,1,1
1471,COMP3,6/7/2020,280,45,18.25,821.25,3.2181,101.621,1,1,1
1472,COMP3,7/7/2020,281,1,18.25,18.25,3.2181,101.6208,1,1,1
1473,COMP3,8/7/2020,282,4,18.25,73,3.2181,101.6206,1,1,1
1474,COMP3,9/7/2020,283,33,18.25,602.25,3.2181,101.6209,0,1,0
1475,COMP3,10/7/2020,284,21,18.25,383.25,3.2181,101.6207,1,1,1
1476,COMP3,11/7/2020,285,43,18.25,784.75,3.2181,101.6206,0,0,0
1477,COMP3,12/7/2020,286,15,18.25,273.75,3.2181,101.6209,1,1,1
1478,COMP3,13/7/2020,287,22,18.25,401.5,3.2181,101.621,0,1,0
1479,COMP3,14/7/2020,288,4,18.25,73,3.2181,101.6208,1,0,0
1480,COMP3,15/7/2020,289,15,18.25,273.75,3.2181,101.6211,1,1,1
1481,COMP3,16/7/2020,290,40,18.25,730,3.2181,101.6208,0,1,0
1482,COMP3,17/7/2020,291,44,18.25,803,3.2181,101.621,0,0,0
1483,COMP3,18/7/2020,292,2,18.25,36.5,3.2181,101.6206,0,1,0
1484,COMP3,19/7/2020,293,41,18.25,748.25,3.2181,101.6209,0,1,0
1485,COMP3,20/7/2020,294,6,18.25,109.5,3.2181,101.6206,1,0,0
1486,COMP3,21/7/2020,295,19,18.25,346.75,3.2181,101.6206,1,0,0
1487,COMP3,22/7/2020,296,17,18.25,310.25,3.2181,101.6209,1,1,1
1488,COMP3,23/7/2020,297,30,18.25,547.5,3.2181,101.6206,1,0,0
1489,COMP3,24/7/2020,298,17,18.25,310.25,3.2181,101.6207,0,0,0
1490,COMP3,25/7/2020,299,12,18.25,219,3.2181,101.6211,1,1,1
1491,COMP3,26/7/2020,300,37,18.25,675.25,3.2181,101.621,0,0,0
1492,COMP3,27/7/2020,301,34,18.25,620.5,3.2181,101.6208,0,1,0
1493,COMP3,28/7/2020,302,30,18.25,547.5,3.2181,101.6207,0,0,0
1494,COMP3,29/7/2020,303,29,18.25,529.25,3.2181,101.6206,0,1,0
1495,COMP3,30/7/2020,304,10,18.25,182.5,3.2181,101.621,0,0,0
1496,COMP3,31/7/2020,305,31,18.25,565.75,3.2181,101.6209,0,0,0
1497,COMP3,1/8/2020,306,7,18.25,127.75,3.2181,101.6207,0,0,0
1498,COMP3,2/8/2020,307,35,18.25,638.75,3.2181,101.6207,1,0,0
1499,COMP3,3/8/2020,308,41,18.25,748.25,3.2181,101.6208,1,0,0
1500,COMP3,4/8/2020,309,42,18.25,766.5,3.2181,101.6208,1,0,0
1501,COMP3,5/8/2020,310,3,18.25,54.75,3.2181,101.6211,1,0,0
1502,COMP3,6/8/2020,311,31,18.25,565.75,3.2181,101.6207,0,0,0
1503,COMP3,7/8/2020,312,17,18.25,310.25,3.2181,101.621,0,0,0
1504,COMP3,8/8/2020,313,27,18.25,492.75,3.2181,101.621,0,1,0
1505,COMP3,9/8/2020,314,24,18.25,438,3.2181,101.6207,1,0,0
1506,COMP3,10/8/2020,315,2,18.25,36.5,3.2181,101.621,1,0,0
1507,COMP3,11/8/2020,316,41,18.25,748.25,3.2181,101.6206,1,0,0
1508,COMP3,12/8/2020,317,10,18.25,182.5,3.2181,101.6211,1,1,1
1509,COMP3,13/8/2020,318,39,18.25,711.75,3.2181,101.6207,1,1,1
1510,COMP3,14/8/2020,319,6,18.25,109.5,3.2181,101.6211,0,0,0
1511,COMP3,15/8/2020,320,16,18.25,292,3.2181,101.6209,0,1,0
1512,COMP3,16/8/2020,321,37,18.25,675.25,3.2181,101.6211,1,0,0
1513,COMP3,17/8/2020,322,33,18.25,602.25,3.2181,101.621,0,1,0
1514,COMP3,18/8/2020,323,15,18.25,273.75,3.2181,101.6208,1,1,1
1515,COMP3,19/8/2020,324,10,18.25,182.5,3.2181,101.6207,0,0,0
1516,COMP3,20/8/2020,325,32,18.25,584,3.2181,101.6206,0,0,0
1517,COMP3,21/8/2020,326,17,18.25,310.25,3.2181,101.621,0,1,0
1518,COMP3,22/8/2020,327,35,18.25,638.75,3.2181,101.6209,0,0,0
1519,COMP3,23/8/2020,328,15,18.25,273.75,3.2181,101.6206,1,0,0
1520,COMP3,24/8/2020,329,20,18.25,365,3.2181,101.6206,1,1,1
1521,COMP3,25/8/2020,330,40,18.25,730,3.2181,101.6211,0,0,0
1522,COMP3,26/8/2020,331,5,18.25,91.25,3.2181,101.621,1,1,1
